Id,ProductId,Summary,Text,sentences,scores,max_score,label
384,B000UXA3L8,"Excellent flavor, mostly large pieces","I was pretty pleased with these mushrooms. They were mostly large pieces, re-hydrated well and had good flavor. I'd estimate about 25% of the contents were broken into medium to small pieces, most likely due to the shaking about in transit. Not a problem since I sometimes break the large pieces into smaller ones for some recipes. There was a small amount (perhaps an ounce or so) of very small/minced-size/dust-like pieces. Still useful to add into gravies and the like. Nothing gets wasted!<br /><br />The label says it is a product of China and Italy. Nothing was specified as to the proportion from each country.<br /><br />I'm quite fond of dried mushrooms. While they may lack the texture you can get only when using fresh ones, the convenience of always having them on hand is a big plus. Additionally, I find the broth used to re-hydrate them adds a wonderful flavor to soups and stews. To save time and add flavor, I sometimes add the dried mushrooms directly into the soup or stew without re-hydrating them. Really helps meld all the flavors together. I also am fond of adding some to the cooking water when boiling pasta. The pasta picks up a wonderful earthy flavor when it cooks in the mushroom-infused water.<br /><br />This was the first time I used the Roland brand (got it on a price dip from the Amazon Warehouse), and would certainly buy them again. Highly recommend.","They were mostly large pieces, re-hydrated well and had good flavor.",0.470588235,0.470588235,positive
384,B000UXA3L8,"Excellent flavor, mostly large pieces","I was pretty pleased with these mushrooms. They were mostly large pieces, re-hydrated well and had good flavor. I'd estimate about 25% of the contents were broken into medium to small pieces, most likely due to the shaking about in transit. Not a problem since I sometimes break the large pieces into smaller ones for some recipes. There was a small amount (perhaps an ounce or so) of very small/minced-size/dust-like pieces. Still useful to add into gravies and the like. Nothing gets wasted!<br /><br />The label says it is a product of China and Italy. Nothing was specified as to the proportion from each country.<br /><br />I'm quite fond of dried mushrooms. While they may lack the texture you can get only when using fresh ones, the convenience of always having them on hand is a big plus. Additionally, I find the broth used to re-hydrate them adds a wonderful flavor to soups and stews. To save time and add flavor, I sometimes add the dried mushrooms directly into the soup or stew without re-hydrating them. Really helps meld all the flavors together. I also am fond of adding some to the cooking water when boiling pasta. The pasta picks up a wonderful earthy flavor when it cooks in the mushroom-infused water.<br /><br />This was the first time I used the Roland brand (got it on a price dip from the Amazon Warehouse), and would certainly buy them again. Highly recommend.","I'd estimate about 25% of the contents were broken into medium to small pieces, most likely due to the shaking about in transit.",0.068965517,0.470588235,negative
384,B000UXA3L8,"Excellent flavor, mostly large pieces","I was pretty pleased with these mushrooms. They were mostly large pieces, re-hydrated well and had good flavor. I'd estimate about 25% of the contents were broken into medium to small pieces, most likely due to the shaking about in transit. Not a problem since I sometimes break the large pieces into smaller ones for some recipes. There was a small amount (perhaps an ounce or so) of very small/minced-size/dust-like pieces. Still useful to add into gravies and the like. Nothing gets wasted!<br /><br />The label says it is a product of China and Italy. Nothing was specified as to the proportion from each country.<br /><br />I'm quite fond of dried mushrooms. While they may lack the texture you can get only when using fresh ones, the convenience of always having them on hand is a big plus. Additionally, I find the broth used to re-hydrate them adds a wonderful flavor to soups and stews. To save time and add flavor, I sometimes add the dried mushrooms directly into the soup or stew without re-hydrating them. Really helps meld all the flavors together. I also am fond of adding some to the cooking water when boiling pasta. The pasta picks up a wonderful earthy flavor when it cooks in the mushroom-infused water.<br /><br />This was the first time I used the Roland brand (got it on a price dip from the Amazon Warehouse), and would certainly buy them again. Highly recommend.",Not a problem since I sometimes break the large pieces into smaller ones for some recipes.,0.19047619,0.470588235,negative
384,B000UXA3L8,"Excellent flavor, mostly large pieces","I was pretty pleased with these mushrooms. They were mostly large pieces, re-hydrated well and had good flavor. I'd estimate about 25% of the contents were broken into medium to small pieces, most likely due to the shaking about in transit. Not a problem since I sometimes break the large pieces into smaller ones for some recipes. There was a small amount (perhaps an ounce or so) of very small/minced-size/dust-like pieces. Still useful to add into gravies and the like. Nothing gets wasted!<br /><br />The label says it is a product of China and Italy. Nothing was specified as to the proportion from each country.<br /><br />I'm quite fond of dried mushrooms. While they may lack the texture you can get only when using fresh ones, the convenience of always having them on hand is a big plus. Additionally, I find the broth used to re-hydrate them adds a wonderful flavor to soups and stews. To save time and add flavor, I sometimes add the dried mushrooms directly into the soup or stew without re-hydrating them. Really helps meld all the flavors together. I also am fond of adding some to the cooking water when boiling pasta. The pasta picks up a wonderful earthy flavor when it cooks in the mushroom-infused water.<br /><br />This was the first time I used the Roland brand (got it on a price dip from the Amazon Warehouse), and would certainly buy them again. Highly recommend.",There was a small amount (perhaps an ounce or so) of very small/minced-size/dust-like pieces.,0.086956522,0.470588235,negative
384,B000UXA3L8,"Excellent flavor, mostly large pieces","I was pretty pleased with these mushrooms. They were mostly large pieces, re-hydrated well and had good flavor. I'd estimate about 25% of the contents were broken into medium to small pieces, most likely due to the shaking about in transit. Not a problem since I sometimes break the large pieces into smaller ones for some recipes. There was a small amount (perhaps an ounce or so) of very small/minced-size/dust-like pieces. Still useful to add into gravies and the like. Nothing gets wasted!<br /><br />The label says it is a product of China and Italy. Nothing was specified as to the proportion from each country.<br /><br />I'm quite fond of dried mushrooms. While they may lack the texture you can get only when using fresh ones, the convenience of always having them on hand is a big plus. Additionally, I find the broth used to re-hydrate them adds a wonderful flavor to soups and stews. To save time and add flavor, I sometimes add the dried mushrooms directly into the soup or stew without re-hydrating them. Really helps meld all the flavors together. I also am fond of adding some to the cooking water when boiling pasta. The pasta picks up a wonderful earthy flavor when it cooks in the mushroom-infused water.<br /><br />This was the first time I used the Roland brand (got it on a price dip from the Amazon Warehouse), and would certainly buy them again. Highly recommend.",Still useful to add into gravies and the like.,0,0.470588235,negative
384,B000UXA3L8,"Excellent flavor, mostly large pieces","I was pretty pleased with these mushrooms. They were mostly large pieces, re-hydrated well and had good flavor. I'd estimate about 25% of the contents were broken into medium to small pieces, most likely due to the shaking about in transit. Not a problem since I sometimes break the large pieces into smaller ones for some recipes. There was a small amount (perhaps an ounce or so) of very small/minced-size/dust-like pieces. Still useful to add into gravies and the like. Nothing gets wasted!<br /><br />The label says it is a product of China and Italy. Nothing was specified as to the proportion from each country.<br /><br />I'm quite fond of dried mushrooms. While they may lack the texture you can get only when using fresh ones, the convenience of always having them on hand is a big plus. Additionally, I find the broth used to re-hydrate them adds a wonderful flavor to soups and stews. To save time and add flavor, I sometimes add the dried mushrooms directly into the soup or stew without re-hydrating them. Really helps meld all the flavors together. I also am fond of adding some to the cooking water when boiling pasta. The pasta picks up a wonderful earthy flavor when it cooks in the mushroom-infused water.<br /><br />This was the first time I used the Roland brand (got it on a price dip from the Amazon Warehouse), and would certainly buy them again. Highly recommend.",Nothing gets wasted!,0,0.470588235,negative
384,B000UXA3L8,"Excellent flavor, mostly large pieces","I was pretty pleased with these mushrooms. They were mostly large pieces, re-hydrated well and had good flavor. I'd estimate about 25% of the contents were broken into medium to small pieces, most likely due to the shaking about in transit. Not a problem since I sometimes break the large pieces into smaller ones for some recipes. There was a small amount (perhaps an ounce or so) of very small/minced-size/dust-like pieces. Still useful to add into gravies and the like. Nothing gets wasted!<br /><br />The label says it is a product of China and Italy. Nothing was specified as to the proportion from each country.<br /><br />I'm quite fond of dried mushrooms. While they may lack the texture you can get only when using fresh ones, the convenience of always having them on hand is a big plus. Additionally, I find the broth used to re-hydrate them adds a wonderful flavor to soups and stews. To save time and add flavor, I sometimes add the dried mushrooms directly into the soup or stew without re-hydrating them. Really helps meld all the flavors together. I also am fond of adding some to the cooking water when boiling pasta. The pasta picks up a wonderful earthy flavor when it cooks in the mushroom-infused water.<br /><br />This was the first time I used the Roland brand (got it on a price dip from the Amazon Warehouse), and would certainly buy them again. Highly recommend.",Nothing was specified as to the proportion from each country.,0,0.470588235,negative
385,B000UXA3L9,"Excellent flavor, mostly large pieces","I was pretty pleased with these mushrooms. They were mostly large pieces, re-hydrated well and had good flavor. I'd estimate about 25% of the contents were broken into medium to small pieces, most likely due to the shaking about in transit. Not a problem since I sometimes break the large pieces into smaller ones for some recipes. There was a small amount (perhaps an ounce or so) of very small/minced-size/dust-like pieces. Still useful to add into gravies and the like. Nothing gets wasted!<br /><br />The label says it is a product of China and Italy. Nothing was specified as to the proportion from each country.<br /><br />I'm quite fond of dried mushrooms. While they may lack the texture you can get only when using fresh ones, the convenience of always having them on hand is a big plus. Additionally, I find the broth used to re-hydrate them adds a wonderful flavor to soups and stews. To save time and add flavor, I sometimes add the dried mushrooms directly into the soup or stew without re-hydrating them. Really helps meld all the flavors together. I also am fond of adding some to the cooking water when boiling pasta. The pasta picks up a wonderful earthy flavor when it cooks in the mushroom-infused water.<br /><br />This was the first time I used the Roland brand (got it on a price dip from the Amazon Warehouse), and would certainly buy them again. Highly recommend.",The label says it is a product of China and Italy.,0,0.470588235,negative
386,B000UXA3L10,"Excellent flavor, mostly large pieces","I was pretty pleased with these mushrooms. They were mostly large pieces, re-hydrated well and had good flavor. I'd estimate about 25% of the contents were broken into medium to small pieces, most likely due to the shaking about in transit. Not a problem since I sometimes break the large pieces into smaller ones for some recipes. There was a small amount (perhaps an ounce or so) of very small/minced-size/dust-like pieces. Still useful to add into gravies and the like. Nothing gets wasted!<br /><br />The label says it is a product of China and Italy. Nothing was specified as to the proportion from each country.<br /><br />I'm quite fond of dried mushrooms. While they may lack the texture you can get only when using fresh ones, the convenience of always having them on hand is a big plus. Additionally, I find the broth used to re-hydrate them adds a wonderful flavor to soups and stews. To save time and add flavor, I sometimes add the dried mushrooms directly into the soup or stew without re-hydrating them. Really helps meld all the flavors together. I also am fond of adding some to the cooking water when boiling pasta. The pasta picks up a wonderful earthy flavor when it cooks in the mushroom-infused water.<br /><br />This was the first time I used the Roland brand (got it on a price dip from the Amazon Warehouse), and would certainly buy them again. Highly recommend.",I'm quite fond of dried mushrooms.,0,0.470588235,negative
384,B000UXA3L8,"Excellent flavor, mostly large pieces","I was pretty pleased with these mushrooms. They were mostly large pieces, re-hydrated well and had good flavor. I'd estimate about 25% of the contents were broken into medium to small pieces, most likely due to the shaking about in transit. Not a problem since I sometimes break the large pieces into smaller ones for some recipes. There was a small amount (perhaps an ounce or so) of very small/minced-size/dust-like pieces. Still useful to add into gravies and the like. Nothing gets wasted!<br /><br />The label says it is a product of China and Italy. Nothing was specified as to the proportion from each country.<br /><br />I'm quite fond of dried mushrooms. While they may lack the texture you can get only when using fresh ones, the convenience of always having them on hand is a big plus. Additionally, I find the broth used to re-hydrate them adds a wonderful flavor to soups and stews. To save time and add flavor, I sometimes add the dried mushrooms directly into the soup or stew without re-hydrating them. Really helps meld all the flavors together. I also am fond of adding some to the cooking water when boiling pasta. The pasta picks up a wonderful earthy flavor when it cooks in the mushroom-infused water.<br /><br />This was the first time I used the Roland brand (got it on a price dip from the Amazon Warehouse), and would certainly buy them again. Highly recommend.","While they may lack the texture you can get only when using fresh ones, the convenience of always having them on hand is a big plus.",0,0.470588235,negative
384,B000UXA3L8,"Excellent flavor, mostly large pieces","I was pretty pleased with these mushrooms. They were mostly large pieces, re-hydrated well and had good flavor. I'd estimate about 25% of the contents were broken into medium to small pieces, most likely due to the shaking about in transit. Not a problem since I sometimes break the large pieces into smaller ones for some recipes. There was a small amount (perhaps an ounce or so) of very small/minced-size/dust-like pieces. Still useful to add into gravies and the like. Nothing gets wasted!<br /><br />The label says it is a product of China and Italy. Nothing was specified as to the proportion from each country.<br /><br />I'm quite fond of dried mushrooms. While they may lack the texture you can get only when using fresh ones, the convenience of always having them on hand is a big plus. Additionally, I find the broth used to re-hydrate them adds a wonderful flavor to soups and stews. To save time and add flavor, I sometimes add the dried mushrooms directly into the soup or stew without re-hydrating them. Really helps meld all the flavors together. I also am fond of adding some to the cooking water when boiling pasta. The pasta picks up a wonderful earthy flavor when it cooks in the mushroom-infused water.<br /><br />This was the first time I used the Roland brand (got it on a price dip from the Amazon Warehouse), and would certainly buy them again. Highly recommend.","Additionally, I find the broth used to re-hydrate them adds a wonderful flavor to soups and stews.",0.086956522,0.470588235,negative
384,B000UXA3L8,"Excellent flavor, mostly large pieces","I was pretty pleased with these mushrooms. They were mostly large pieces, re-hydrated well and had good flavor. I'd estimate about 25% of the contents were broken into medium to small pieces, most likely due to the shaking about in transit. Not a problem since I sometimes break the large pieces into smaller ones for some recipes. There was a small amount (perhaps an ounce or so) of very small/minced-size/dust-like pieces. Still useful to add into gravies and the like. Nothing gets wasted!<br /><br />The label says it is a product of China and Italy. Nothing was specified as to the proportion from each country.<br /><br />I'm quite fond of dried mushrooms. While they may lack the texture you can get only when using fresh ones, the convenience of always having them on hand is a big plus. Additionally, I find the broth used to re-hydrate them adds a wonderful flavor to soups and stews. To save time and add flavor, I sometimes add the dried mushrooms directly into the soup or stew without re-hydrating them. Really helps meld all the flavors together. I also am fond of adding some to the cooking water when boiling pasta. The pasta picks up a wonderful earthy flavor when it cooks in the mushroom-infused water.<br /><br />This was the first time I used the Roland brand (got it on a price dip from the Amazon Warehouse), and would certainly buy them again. Highly recommend.","To save time and add flavor, I sometimes add the dried mushrooms directly into the soup or stew without re-hydrating them.",0.074074074,0.470588235,negative
384,B000UXA3L8,"Excellent flavor, mostly large pieces","I was pretty pleased with these mushrooms. They were mostly large pieces, re-hydrated well and had good flavor. I'd estimate about 25% of the contents were broken into medium to small pieces, most likely due to the shaking about in transit. Not a problem since I sometimes break the large pieces into smaller ones for some recipes. There was a small amount (perhaps an ounce or so) of very small/minced-size/dust-like pieces. Still useful to add into gravies and the like. Nothing gets wasted!<br /><br />The label says it is a product of China and Italy. Nothing was specified as to the proportion from each country.<br /><br />I'm quite fond of dried mushrooms. While they may lack the texture you can get only when using fresh ones, the convenience of always having them on hand is a big plus. Additionally, I find the broth used to re-hydrate them adds a wonderful flavor to soups and stews. To save time and add flavor, I sometimes add the dried mushrooms directly into the soup or stew without re-hydrating them. Really helps meld all the flavors together. I also am fond of adding some to the cooking water when boiling pasta. The pasta picks up a wonderful earthy flavor when it cooks in the mushroom-infused water.<br /><br />This was the first time I used the Roland brand (got it on a price dip from the Amazon Warehouse), and would certainly buy them again. Highly recommend.",Really helps meld all the flavors together.,0,0.470588235,negative
384,B000UXA3L8,"Excellent flavor, mostly large pieces","I was pretty pleased with these mushrooms. They were mostly large pieces, re-hydrated well and had good flavor. I'd estimate about 25% of the contents were broken into medium to small pieces, most likely due to the shaking about in transit. Not a problem since I sometimes break the large pieces into smaller ones for some recipes. There was a small amount (perhaps an ounce or so) of very small/minced-size/dust-like pieces. Still useful to add into gravies and the like. Nothing gets wasted!<br /><br />The label says it is a product of China and Italy. Nothing was specified as to the proportion from each country.<br /><br />I'm quite fond of dried mushrooms. While they may lack the texture you can get only when using fresh ones, the convenience of always having them on hand is a big plus. Additionally, I find the broth used to re-hydrate them adds a wonderful flavor to soups and stews. To save time and add flavor, I sometimes add the dried mushrooms directly into the soup or stew without re-hydrating them. Really helps meld all the flavors together. I also am fond of adding some to the cooking water when boiling pasta. The pasta picks up a wonderful earthy flavor when it cooks in the mushroom-infused water.<br /><br />This was the first time I used the Roland brand (got it on a price dip from the Amazon Warehouse), and would certainly buy them again. Highly recommend.",I also am fond of adding some to the cooking water when boiling pasta.,0,0.470588235,negative
384,B000UXA3L8,"Excellent flavor, mostly large pieces","I was pretty pleased with these mushrooms. They were mostly large pieces, re-hydrated well and had good flavor. I'd estimate about 25% of the contents were broken into medium to small pieces, most likely due to the shaking about in transit. Not a problem since I sometimes break the large pieces into smaller ones for some recipes. There was a small amount (perhaps an ounce or so) of very small/minced-size/dust-like pieces. Still useful to add into gravies and the like. Nothing gets wasted!<br /><br />The label says it is a product of China and Italy. Nothing was specified as to the proportion from each country.<br /><br />I'm quite fond of dried mushrooms. While they may lack the texture you can get only when using fresh ones, the convenience of always having them on hand is a big plus. Additionally, I find the broth used to re-hydrate them adds a wonderful flavor to soups and stews. To save time and add flavor, I sometimes add the dried mushrooms directly into the soup or stew without re-hydrating them. Really helps meld all the flavors together. I also am fond of adding some to the cooking water when boiling pasta. The pasta picks up a wonderful earthy flavor when it cooks in the mushroom-infused water.<br /><br />This was the first time I used the Roland brand (got it on a price dip from the Amazon Warehouse), and would certainly buy them again. Highly recommend.",The pasta picks up a wonderful earthy flavor when it cooks in the mushroom-infused water.,0.040816327,0.470588235,negative
385,B000UXA3L9,"Excellent flavor, mostly large pieces","I was pretty pleased with these mushrooms. They were mostly large pieces, re-hydrated well and had good flavor. I'd estimate about 25% of the contents were broken into medium to small pieces, most likely due to the shaking about in transit. Not a problem since I sometimes break the large pieces into smaller ones for some recipes. There was a small amount (perhaps an ounce or so) of very small/minced-size/dust-like pieces. Still useful to add into gravies and the like. Nothing gets wasted!<br /><br />The label says it is a product of China and Italy. Nothing was specified as to the proportion from each country.<br /><br />I'm quite fond of dried mushrooms. While they may lack the texture you can get only when using fresh ones, the convenience of always having them on hand is a big plus. Additionally, I find the broth used to re-hydrate them adds a wonderful flavor to soups and stews. To save time and add flavor, I sometimes add the dried mushrooms directly into the soup or stew without re-hydrating them. Really helps meld all the flavors together. I also am fond of adding some to the cooking water when boiling pasta. The pasta picks up a wonderful earthy flavor when it cooks in the mushroom-infused water.<br /><br />This was the first time I used the Roland brand (got it on a price dip from the Amazon Warehouse), and would certainly buy them again. Highly recommend.","This was the first time I used the Roland brand (got it on a price dip from the Amazon Warehouse), and would certainly buy them again.",0.040816327,0.470588235,negative
384,B000UXA3L8,"Excellent flavor, mostly large pieces","I was pretty pleased with these mushrooms. They were mostly large pieces, re-hydrated well and had good flavor. I'd estimate about 25% of the contents were broken into medium to small pieces, most likely due to the shaking about in transit. Not a problem since I sometimes break the large pieces into smaller ones for some recipes. There was a small amount (perhaps an ounce or so) of very small/minced-size/dust-like pieces. Still useful to add into gravies and the like. Nothing gets wasted!<br /><br />The label says it is a product of China and Italy. Nothing was specified as to the proportion from each country.<br /><br />I'm quite fond of dried mushrooms. While they may lack the texture you can get only when using fresh ones, the convenience of always having them on hand is a big plus. Additionally, I find the broth used to re-hydrate them adds a wonderful flavor to soups and stews. To save time and add flavor, I sometimes add the dried mushrooms directly into the soup or stew without re-hydrating them. Really helps meld all the flavors together. I also am fond of adding some to the cooking water when boiling pasta. The pasta picks up a wonderful earthy flavor when it cooks in the mushroom-infused water.<br /><br />This was the first time I used the Roland brand (got it on a price dip from the Amazon Warehouse), and would certainly buy them again. Highly recommend.",Highly recommend.,0,0.470588235,negative
434,B000G6RYNE,I love these chips.  They are thick and crunchy!,These chips are thick and crunchy.  I absolutely love them.  The taste is perfect.  I like to buy these smaller bags because I cant trust myself with a large bag of these because they taste no good.,These chips are thick and crunchy.,0.8,0.8,positive
434,B000G6RYNE,I love these chips.  They are thick and crunchy!,These chips are thick and crunchy.  I absolutely love them.  The taste is perfect.  I like to buy these smaller bags because I cant trust myself with a large bag of these because they taste no good.,I absolutely love them.,0.307692308,0.8,positive
434,B000G6RYNE,I love these chips.  They are thick and crunchy!,These chips are thick and crunchy.  I absolutely love them.  The taste is perfect.  I like to buy these smaller bags because I cant trust myself with a large bag of these because they taste no good.,The taste is perfect.,0,0.8,negative
434,B000G6RYNE,I love these chips.  They are thick and crunchy!,These chips are thick and crunchy.  I absolutely love them.  The taste is perfect.  I like to buy these smaller bags because I cant trust myself with a large bag of these because they taste no good.,I like to buy these smaller bags because I cant trust myself with a large bag of these because they taste no good.,0.1875,0.8,negative
528,B000G6RYNE,Gourmet powerful Salt & Vinegar chips!,"Kettle brand chips are very crunchy.  I would say regular plain old Lays potato chips are at the ""soft"" end of the ""soft/crunchy"" spectrum.  Ruffles brand potato chips used to be considered the crunchiest, but Kettle brand chips are far more crunchy.  If you have a tender mouth or bad teeth (dentures) you might want to steer clear of Kettle brand.  Otherwise, you'll love these chips.  The Sea Salt & Vinegar chips are super TANGY.  I enjoy taking swigs of vinegar bottles from time to time.  I am dissapointed with all other Salt & Vinegar chips either because the chips are too soft and/or the vinegar taste whimpy and/or chemically.  Rest assured Kettle Sea Salt & Vinegar has a gourmet flavor.  The vinegar flavor has no chemical flavor and could NEVER be called whimpy!",Kettle brand chips are very crunchy.,0.181818182,0.461538462,negative
528,B000G6RYNE,Gourmet powerful Salt & Vinegar chips!,"Kettle brand chips are very crunchy.  I would say regular plain old Lays potato chips are at the ""soft"" end of the ""soft/crunchy"" spectrum.  Ruffles brand potato chips used to be considered the crunchiest, but Kettle brand chips are far more crunchy.  If you have a tender mouth or bad teeth (dentures) you might want to steer clear of Kettle brand.  Otherwise, you'll love these chips.  The Sea Salt & Vinegar chips are super TANGY.  I enjoy taking swigs of vinegar bottles from time to time.  I am dissapointed with all other Salt & Vinegar chips either because the chips are too soft and/or the vinegar taste whimpy and/or chemically.  Rest assured Kettle Sea Salt & Vinegar has a gourmet flavor.  The vinegar flavor has no chemical flavor and could NEVER be called whimpy!","I would say regular plain old Lays potato chips are at the ""soft"" end of the ""soft/crunchy"" spectrum.",0.083333333,0.461538462,negative
528,B000G6RYNE,Gourmet powerful Salt & Vinegar chips!,"Kettle brand chips are very crunchy.  I would say regular plain old Lays potato chips are at the ""soft"" end of the ""soft/crunchy"" spectrum.  Ruffles brand potato chips used to be considered the crunchiest, but Kettle brand chips are far more crunchy.  If you have a tender mouth or bad teeth (dentures) you might want to steer clear of Kettle brand.  Otherwise, you'll love these chips.  The Sea Salt & Vinegar chips are super TANGY.  I enjoy taking swigs of vinegar bottles from time to time.  I am dissapointed with all other Salt & Vinegar chips either because the chips are too soft and/or the vinegar taste whimpy and/or chemically.  Rest assured Kettle Sea Salt & Vinegar has a gourmet flavor.  The vinegar flavor has no chemical flavor and could NEVER be called whimpy!","Ruffles brand potato chips used to be considered the crunchiest, but Kettle brand chips are far more crunchy.",0.086956522,0.461538462,negative
528,B000G6RYNE,Gourmet powerful Salt & Vinegar chips!,"Kettle brand chips are very crunchy.  I would say regular plain old Lays potato chips are at the ""soft"" end of the ""soft/crunchy"" spectrum.  Ruffles brand potato chips used to be considered the crunchiest, but Kettle brand chips are far more crunchy.  If you have a tender mouth or bad teeth (dentures) you might want to steer clear of Kettle brand.  Otherwise, you'll love these chips.  The Sea Salt & Vinegar chips are super TANGY.  I enjoy taking swigs of vinegar bottles from time to time.  I am dissapointed with all other Salt & Vinegar chips either because the chips are too soft and/or the vinegar taste whimpy and/or chemically.  Rest assured Kettle Sea Salt & Vinegar has a gourmet flavor.  The vinegar flavor has no chemical flavor and could NEVER be called whimpy!",If you have a tender mouth or bad teeth (dentures) you might want to steer clear of Kettle brand.,0,0.461538462,negative
528,B000G6RYNE,Gourmet powerful Salt & Vinegar chips!,"Kettle brand chips are very crunchy.  I would say regular plain old Lays potato chips are at the ""soft"" end of the ""soft/crunchy"" spectrum.  Ruffles brand potato chips used to be considered the crunchiest, but Kettle brand chips are far more crunchy.  If you have a tender mouth or bad teeth (dentures) you might want to steer clear of Kettle brand.  Otherwise, you'll love these chips.  The Sea Salt & Vinegar chips are super TANGY.  I enjoy taking swigs of vinegar bottles from time to time.  I am dissapointed with all other Salt & Vinegar chips either because the chips are too soft and/or the vinegar taste whimpy and/or chemically.  Rest assured Kettle Sea Salt & Vinegar has a gourmet flavor.  The vinegar flavor has no chemical flavor and could NEVER be called whimpy!","Otherwise, you'll love these chips.",0.181818182,0.461538462,negative
528,B000G6RYNE,Gourmet powerful Salt & Vinegar chips!,"Kettle brand chips are very crunchy.  I would say regular plain old Lays potato chips are at the ""soft"" end of the ""soft/crunchy"" spectrum.  Ruffles brand potato chips used to be considered the crunchiest, but Kettle brand chips are far more crunchy.  If you have a tender mouth or bad teeth (dentures) you might want to steer clear of Kettle brand.  Otherwise, you'll love these chips.  The Sea Salt & Vinegar chips are super TANGY.  I enjoy taking swigs of vinegar bottles from time to time.  I am dissapointed with all other Salt & Vinegar chips either because the chips are too soft and/or the vinegar taste whimpy and/or chemically.  Rest assured Kettle Sea Salt & Vinegar has a gourmet flavor.  The vinegar flavor has no chemical flavor and could NEVER be called whimpy!",The Sea Salt & Vinegar chips are super TANGY.,0.461538462,0.461538462,positive
528,B000G6RYNE,Gourmet powerful Salt & Vinegar chips!,"Kettle brand chips are very crunchy.  I would say regular plain old Lays potato chips are at the ""soft"" end of the ""soft/crunchy"" spectrum.  Ruffles brand potato chips used to be considered the crunchiest, but Kettle brand chips are far more crunchy.  If you have a tender mouth or bad teeth (dentures) you might want to steer clear of Kettle brand.  Otherwise, you'll love these chips.  The Sea Salt & Vinegar chips are super TANGY.  I enjoy taking swigs of vinegar bottles from time to time.  I am dissapointed with all other Salt & Vinegar chips either because the chips are too soft and/or the vinegar taste whimpy and/or chemically.  Rest assured Kettle Sea Salt & Vinegar has a gourmet flavor.  The vinegar flavor has no chemical flavor and could NEVER be called whimpy!",I enjoy taking swigs of vinegar bottles from time to time.,0.125,0.461538462,negative
528,B000G6RYNE,Gourmet powerful Salt & Vinegar chips!,"Kettle brand chips are very crunchy.  I would say regular plain old Lays potato chips are at the ""soft"" end of the ""soft/crunchy"" spectrum.  Ruffles brand potato chips used to be considered the crunchiest, but Kettle brand chips are far more crunchy.  If you have a tender mouth or bad teeth (dentures) you might want to steer clear of Kettle brand.  Otherwise, you'll love these chips.  The Sea Salt & Vinegar chips are super TANGY.  I enjoy taking swigs of vinegar bottles from time to time.  I am dissapointed with all other Salt & Vinegar chips either because the chips are too soft and/or the vinegar taste whimpy and/or chemically.  Rest assured Kettle Sea Salt & Vinegar has a gourmet flavor.  The vinegar flavor has no chemical flavor and could NEVER be called whimpy!",I am dissapointed with all other Salt & Vinegar chips either because the chips are too soft and/or the vinegar taste whimpy and/or chemically.,0.2,0.461538462,negative
528,B000G6RYNE,Gourmet powerful Salt & Vinegar chips!,"Kettle brand chips are very crunchy.  I would say regular plain old Lays potato chips are at the ""soft"" end of the ""soft/crunchy"" spectrum.  Ruffles brand potato chips used to be considered the crunchiest, but Kettle brand chips are far more crunchy.  If you have a tender mouth or bad teeth (dentures) you might want to steer clear of Kettle brand.  Otherwise, you'll love these chips.  The Sea Salt & Vinegar chips are super TANGY.  I enjoy taking swigs of vinegar bottles from time to time.  I am dissapointed with all other Salt & Vinegar chips either because the chips are too soft and/or the vinegar taste whimpy and/or chemically.  Rest assured Kettle Sea Salt & Vinegar has a gourmet flavor.  The vinegar flavor has no chemical flavor and could NEVER be called whimpy!",Rest assured Kettle Sea Salt & Vinegar has a gourmet flavor.,0.4,0.461538462,positive
528,B000G6RYNE,Gourmet powerful Salt & Vinegar chips!,"Kettle brand chips are very crunchy.  I would say regular plain old Lays potato chips are at the ""soft"" end of the ""soft/crunchy"" spectrum.  Ruffles brand potato chips used to be considered the crunchiest, but Kettle brand chips are far more crunchy.  If you have a tender mouth or bad teeth (dentures) you might want to steer clear of Kettle brand.  Otherwise, you'll love these chips.  The Sea Salt & Vinegar chips are super TANGY.  I enjoy taking swigs of vinegar bottles from time to time.  I am dissapointed with all other Salt & Vinegar chips either because the chips are too soft and/or the vinegar taste whimpy and/or chemically.  Rest assured Kettle Sea Salt & Vinegar has a gourmet flavor.  The vinegar flavor has no chemical flavor and could NEVER be called whimpy!",The vinegar flavor has no chemical flavor and could NEVER be called whimpy!,0.111111111,0.461538462,negative
544,B000G6RYNE,USED to be my favorite chips,"Kettle Brand chips used to be so good...oily, crunchy, flavorful. I suspect the company has been bought out and the recipe has been changed for the worse. Now they're no better than any other big name brand chip. Try the Good Health Kettle Style Olive Oil chips instead. They are as good as the Kettle Brand once was. R.I.P., Kettle Brand chips. :(","Kettle Brand chips used to be so good...oily, crunchy, flavorful.",0.470588235,0.470588235,positive
544,B000G6RYNE,USED to be my favorite chips,"Kettle Brand chips used to be so good...oily, crunchy, flavorful. I suspect the company has been bought out and the recipe has been changed for the worse. Now they're no better than any other big name brand chip. Try the Good Health Kettle Style Olive Oil chips instead. They are as good as the Kettle Brand once was. R.I.P., Kettle Brand chips. :(",I suspect the company has been bought out and the recipe has been changed for the worse.,0,0.470588235,negative
