Id,ProductId,Summary,Text,sentences,scores,max_score,label
493904,B004SKVWO6,Good formula..but what on earth is coming out the other end??!!,"My son's pediatrician recommended this formula when he was having issues with vomiting up half a bottle of his previous formula.  We tried a sample and soon switched.  Have had no problems since, and he is now a happy non-puking little dude.  All's well right?  Uhhh...nope. WHAT on earth is he pooping out? I swear I have never seen a baby poop that color before, some weird shade of grey/green sludge that has the consistency of tar and stinks like nobodies business.  Great formula but the poop could kill someone!",All's well right?,0,0.526315789,negative
493904,B004SKVWO6,Good formula..but what on earth is coming out the other end??!!,"My son's pediatrician recommended this formula when he was having issues with vomiting up half a bottle of his previous formula.  We tried a sample and soon switched.  Have had no problems since, and he is now a happy non-puking little dude.  All's well right?  Uhhh...nope. WHAT on earth is he pooping out? I swear I have never seen a baby poop that color before, some weird shade of grey/green sludge that has the consistency of tar and stinks like nobodies business.  Great formula but the poop could kill someone!",Uhhh...nope.,0,0.526315789,negative
493904,B004SKVWO6,Good formula..but what on earth is coming out the other end??!!,"My son's pediatrician recommended this formula when he was having issues with vomiting up half a bottle of his previous formula.  We tried a sample and soon switched.  Have had no problems since, and he is now a happy non-puking little dude.  All's well right?  Uhhh...nope. WHAT on earth is he pooping out? I swear I have never seen a baby poop that color before, some weird shade of grey/green sludge that has the consistency of tar and stinks like nobodies business.  Great formula but the poop could kill someone!",WHAT on earth is he pooping out?,0.526315789,0.526315789,negative
493904,B004SKVWO6,Good formula..but what on earth is coming out the other end??!!,"My son's pediatrician recommended this formula when he was having issues with vomiting up half a bottle of his previous formula.  We tried a sample and soon switched.  Have had no problems since, and he is now a happy non-puking little dude.  All's well right?  Uhhh...nope. WHAT on earth is he pooping out? I swear I have never seen a baby poop that color before, some weird shade of grey/green sludge that has the consistency of tar and stinks like nobodies business.  Great formula but the poop could kill someone!","I swear I have never seen a baby poop that color before, some weird shade of grey/green sludge that has the consistency of tar and stinks like nobodies business.",0.047619048,0.526315789,negative
493904,B004SKVWO6,Good formula..but what on earth is coming out the other end??!!,"My son's pediatrician recommended this formula when he was having issues with vomiting up half a bottle of his previous formula.  We tried a sample and soon switched.  Have had no problems since, and he is now a happy non-puking little dude.  All's well right?  Uhhh...nope. WHAT on earth is he pooping out? I swear I have never seen a baby poop that color before, some weird shade of grey/green sludge that has the consistency of tar and stinks like nobodies business.  Great formula but the poop could kill someone!",Great formula but the poop could kill someone!,0.3,0.526315789,positive
493910,B001BPCKB0,"I actually spent $60 on candy, so sue me","I LOVE this candy more than anything in the world. Originally bought it at Trader Joe's many years ago, was given them at a restaurant recently and looked for them again...could not find them in stores. So I actually blew $60 on this. Well, the candy is delicious and great but I actually took the time and effort to count them, only to be just under 200 short. :( I got 1414 candies in this.  I feel kind of gypped considering I paid $60, and for it to be missing an eighth of what was supposed to be in it kinda sucked. Great candy, though.",I LOVE this candy more than anything in the world.,0.210526316,0.625,negative
493910,B001BPCKB0,"I actually spent $60 on candy, so sue me","I LOVE this candy more than anything in the world. Originally bought it at Trader Joe's many years ago, was given them at a restaurant recently and looked for them again...could not find them in stores. So I actually blew $60 on this. Well, the candy is delicious and great but I actually took the time and effort to count them, only to be just under 200 short. :( I got 1414 candies in this.  I feel kind of gypped considering I paid $60, and for it to be missing an eighth of what was supposed to be in it kinda sucked. Great candy, though.","Originally bought it at Trader Joe's many years ago, was given them at a restaurant recently and looked for them again...could not find them in stores.",0,0.625,negative
493910,B001BPCKB0,"I actually spent $60 on candy, so sue me","I LOVE this candy more than anything in the world. Originally bought it at Trader Joe's many years ago, was given them at a restaurant recently and looked for them again...could not find them in stores. So I actually blew $60 on this. Well, the candy is delicious and great but I actually took the time and effort to count them, only to be just under 200 short. :( I got 1414 candies in this.  I feel kind of gypped considering I paid $60, and for it to be missing an eighth of what was supposed to be in it kinda sucked. Great candy, though.",So I actually blew $60 on this.,0.625,0.625,positive
493910,B001BPCKB0,"I actually spent $60 on candy, so sue me","I LOVE this candy more than anything in the world. Originally bought it at Trader Joe's many years ago, was given them at a restaurant recently and looked for them again...could not find them in stores. So I actually blew $60 on this. Well, the candy is delicious and great but I actually took the time and effort to count them, only to be just under 200 short. :( I got 1414 candies in this.  I feel kind of gypped considering I paid $60, and for it to be missing an eighth of what was supposed to be in it kinda sucked. Great candy, though.","Well, the candy is delicious and great but I actually took the time and effort to count them, only to be just under 200 short.",0.176470588,0.625,negative
493910,B001BPCKB0,"I actually spent $60 on candy, so sue me","I LOVE this candy more than anything in the world. Originally bought it at Trader Joe's many years ago, was given them at a restaurant recently and looked for them again...could not find them in stores. So I actually blew $60 on this. Well, the candy is delicious and great but I actually took the time and effort to count them, only to be just under 200 short. :( I got 1414 candies in this.  I feel kind of gypped considering I paid $60, and for it to be missing an eighth of what was supposed to be in it kinda sucked. Great candy, though.",:( I got 1414 candies in this.,0.133333333,0.625,negative
493910,B001BPCKB0,"I actually spent $60 on candy, so sue me","I LOVE this candy more than anything in the world. Originally bought it at Trader Joe's many years ago, was given them at a restaurant recently and looked for them again...could not find them in stores. So I actually blew $60 on this. Well, the candy is delicious and great but I actually took the time and effort to count them, only to be just under 200 short. :( I got 1414 candies in this.  I feel kind of gypped considering I paid $60, and for it to be missing an eighth of what was supposed to be in it kinda sucked. Great candy, though.","I feel kind of gypped considering I paid $60, and for it to be missing an eighth of what was supposed to be in it kinda sucked.",0.111111111,0.625,positive
493910,B001BPCKB0,"I actually spent $60 on candy, so sue me","I LOVE this candy more than anything in the world. Originally bought it at Trader Joe's many years ago, was given them at a restaurant recently and looked for them again...could not find them in stores. So I actually blew $60 on this. Well, the candy is delicious and great but I actually took the time and effort to count them, only to be just under 200 short. :( I got 1414 candies in this.  I feel kind of gypped considering I paid $60, and for it to be missing an eighth of what was supposed to be in it kinda sucked. Great candy, though.","Great candy, though.",0.166666667,0.625,negative
493919,B004HWQDSU,Not salty enough,"The shipment arrived and was very well packed. However, the nuts are not salty enough for my liking. They are very fresh but lack the roasted/salted flavor I enjoy. The company does a good job but I will not order again due to the lack of flavor.",The shipment arrived and was very well packed.,0,0.461538462,negative
493919,B004HWQDSU,Not salty enough,"The shipment arrived and was very well packed. However, the nuts are not salty enough for my liking. They are very fresh but lack the roasted/salted flavor I enjoy. The company does a good job but I will not order again due to the lack of flavor.","However, the nuts are not salty enough for my liking.",0.461538462,0.461538462,positive
493919,B004HWQDSU,Not salty enough,"The shipment arrived and was very well packed. However, the nuts are not salty enough for my liking. They are very fresh but lack the roasted/salted flavor I enjoy. The company does a good job but I will not order again due to the lack of flavor.",They are very fresh but lack the roasted/salted flavor I enjoy.,0,0.461538462,negative
493919,B004HWQDSU,Not salty enough,"The shipment arrived and was very well packed. However, the nuts are not salty enough for my liking. They are very fresh but lack the roasted/salted flavor I enjoy. The company does a good job but I will not order again due to the lack of flavor.",The company does a good job but I will not order again due to the lack of flavor.,0.095238095,0.461538462,negative
493937,B00604MUU8,Good Lathering. Nice Fragrance. Strange Appearance.,"I recently purchased a 12-ounce bottle of AXE Temptation Shampoo and Conditioner I've liked other AXE products, so I tried this one. Well, there was a big surprise. I poured some out into my hand and it was brown. It looked like Hershey's Chocolate Syrup. Really. You put this stuff on your hair? Well, of course, and I did. It had a real good lathering ability and a nice fragrance. Furthermore, I think it did a nice job on my hair. To be honest, my hair isn't the best test. It's only about an inch long and wouldn't even need a conditioner. Ah well, it worked fine and I really like the fragrance. Just be ready for the appearance.<br /><br />Gary Peterson","I recently purchased a 12-ounce bottle of AXE Temptation Shampoo and Conditioner I've liked other AXE products, so I tried this one.",0,0.470588235,negative
493937,B00604MUU8,Good Lathering. Nice Fragrance. Strange Appearance.,"I recently purchased a 12-ounce bottle of AXE Temptation Shampoo and Conditioner I've liked other AXE products, so I tried this one. Well, there was a big surprise. I poured some out into my hand and it was brown. It looked like Hershey's Chocolate Syrup. Really. You put this stuff on your hair? Well, of course, and I did. It had a real good lathering ability and a nice fragrance. Furthermore, I think it did a nice job on my hair. To be honest, my hair isn't the best test. It's only about an inch long and wouldn't even need a conditioner. Ah well, it worked fine and I really like the fragrance. Just be ready for the appearance.<br /><br />Gary Peterson","Well, there was a big surprise.",0,0.470588235,negative
493937,B00604MUU8,Good Lathering. Nice Fragrance. Strange Appearance.,"I recently purchased a 12-ounce bottle of AXE Temptation Shampoo and Conditioner I've liked other AXE products, so I tried this one. Well, there was a big surprise. I poured some out into my hand and it was brown. It looked like Hershey's Chocolate Syrup. Really. You put this stuff on your hair? Well, of course, and I did. It had a real good lathering ability and a nice fragrance. Furthermore, I think it did a nice job on my hair. To be honest, my hair isn't the best test. It's only about an inch long and wouldn't even need a conditioner. Ah well, it worked fine and I really like the fragrance. Just be ready for the appearance.<br /><br />Gary Peterson",I poured some out into my hand and it was brown.,0,0.470588235,negative
493937,B00604MUU8,Good Lathering. Nice Fragrance. Strange Appearance.,"I recently purchased a 12-ounce bottle of AXE Temptation Shampoo and Conditioner I've liked other AXE products, so I tried this one. Well, there was a big surprise. I poured some out into my hand and it was brown. It looked like Hershey's Chocolate Syrup. Really. You put this stuff on your hair? Well, of course, and I did. It had a real good lathering ability and a nice fragrance. Furthermore, I think it did a nice job on my hair. To be honest, my hair isn't the best test. It's only about an inch long and wouldn't even need a conditioner. Ah well, it worked fine and I really like the fragrance. Just be ready for the appearance.<br /><br />Gary Peterson",It looked like Hershey's Chocolate Syrup.,0,0.470588235,negative
493937,B00604MUU8,Good Lathering. Nice Fragrance. Strange Appearance.,"I recently purchased a 12-ounce bottle of AXE Temptation Shampoo and Conditioner I've liked other AXE products, so I tried this one. Well, there was a big surprise. I poured some out into my hand and it was brown. It looked like Hershey's Chocolate Syrup. Really. You put this stuff on your hair? Well, of course, and I did. It had a real good lathering ability and a nice fragrance. Furthermore, I think it did a nice job on my hair. To be honest, my hair isn't the best test. It's only about an inch long and wouldn't even need a conditioner. Ah well, it worked fine and I really like the fragrance. Just be ready for the appearance.<br /><br />Gary Peterson",You put this stuff on your hair?,0,0.470588235,negative
493937,B00604MUU8,Good Lathering. Nice Fragrance. Strange Appearance.,"I recently purchased a 12-ounce bottle of AXE Temptation Shampoo and Conditioner I've liked other AXE products, so I tried this one. Well, there was a big surprise. I poured some out into my hand and it was brown. It looked like Hershey's Chocolate Syrup. Really. You put this stuff on your hair? Well, of course, and I did. It had a real good lathering ability and a nice fragrance. Furthermore, I think it did a nice job on my hair. To be honest, my hair isn't the best test. It's only about an inch long and wouldn't even need a conditioner. Ah well, it worked fine and I really like the fragrance. Just be ready for the appearance.<br /><br />Gary Peterson","Well, of course, and I did.",0,0.470588235,negative
493937,B00604MUU8,Good Lathering. Nice Fragrance. Strange Appearance.,"I recently purchased a 12-ounce bottle of AXE Temptation Shampoo and Conditioner I've liked other AXE products, so I tried this one. Well, there was a big surprise. I poured some out into my hand and it was brown. It looked like Hershey's Chocolate Syrup. Really. You put this stuff on your hair? Well, of course, and I did. It had a real good lathering ability and a nice fragrance. Furthermore, I think it did a nice job on my hair. To be honest, my hair isn't the best test. It's only about an inch long and wouldn't even need a conditioner. Ah well, it worked fine and I really like the fragrance. Just be ready for the appearance.<br /><br />Gary Peterson",It had a real good lathering ability and a nice fragrance.,0.470588235,0.470588235,positive
493937,B00604MUU8,Good Lathering. Nice Fragrance. Strange Appearance.,"I recently purchased a 12-ounce bottle of AXE Temptation Shampoo and Conditioner I've liked other AXE products, so I tried this one. Well, there was a big surprise. I poured some out into my hand and it was brown. It looked like Hershey's Chocolate Syrup. Really. You put this stuff on your hair? Well, of course, and I did. It had a real good lathering ability and a nice fragrance. Furthermore, I think it did a nice job on my hair. To be honest, my hair isn't the best test. It's only about an inch long and wouldn't even need a conditioner. Ah well, it worked fine and I really like the fragrance. Just be ready for the appearance.<br /><br />Gary Peterson","Furthermore, I think it did a nice job on my hair.",0.117647059,0.470588235,negative
493937,B00604MUU8,Good Lathering. Nice Fragrance. Strange Appearance.,"I recently purchased a 12-ounce bottle of AXE Temptation Shampoo and Conditioner I've liked other AXE products, so I tried this one. Well, there was a big surprise. I poured some out into my hand and it was brown. It looked like Hershey's Chocolate Syrup. Really. You put this stuff on your hair? Well, of course, and I did. It had a real good lathering ability and a nice fragrance. Furthermore, I think it did a nice job on my hair. To be honest, my hair isn't the best test. It's only about an inch long and wouldn't even need a conditioner. Ah well, it worked fine and I really like the fragrance. Just be ready for the appearance.<br /><br />Gary Peterson","To be honest, my hair isn't the best test.",0,0.470588235,negative
493937,B00604MUU8,Good Lathering. Nice Fragrance. Strange Appearance.,"I recently purchased a 12-ounce bottle of AXE Temptation Shampoo and Conditioner I've liked other AXE products, so I tried this one. Well, there was a big surprise. I poured some out into my hand and it was brown. It looked like Hershey's Chocolate Syrup. Really. You put this stuff on your hair? Well, of course, and I did. It had a real good lathering ability and a nice fragrance. Furthermore, I think it did a nice job on my hair. To be honest, my hair isn't the best test. It's only about an inch long and wouldn't even need a conditioner. Ah well, it worked fine and I really like the fragrance. Just be ready for the appearance.<br /><br />Gary Peterson",It's only about an inch long and wouldn't even need a conditioner.,0,0.470588235,negative
493937,B00604MUU8,Good Lathering. Nice Fragrance. Strange Appearance.,"I recently purchased a 12-ounce bottle of AXE Temptation Shampoo and Conditioner I've liked other AXE products, so I tried this one. Well, there was a big surprise. I poured some out into my hand and it was brown. It looked like Hershey's Chocolate Syrup. Really. You put this stuff on your hair? Well, of course, and I did. It had a real good lathering ability and a nice fragrance. Furthermore, I think it did a nice job on my hair. To be honest, my hair isn't the best test. It's only about an inch long and wouldn't even need a conditioner. Ah well, it worked fine and I really like the fragrance. Just be ready for the appearance.<br /><br />Gary Peterson","Ah well, it worked fine and I really like the fragrance.",0.117647059,0.470588235,negative
493937,B00604MUU8,Good Lathering. Nice Fragrance. Strange Appearance.,"I recently purchased a 12-ounce bottle of AXE Temptation Shampoo and Conditioner I've liked other AXE products, so I tried this one. Well, there was a big surprise. I poured some out into my hand and it was brown. It looked like Hershey's Chocolate Syrup. Really. You put this stuff on your hair? Well, of course, and I did. It had a real good lathering ability and a nice fragrance. Furthermore, I think it did a nice job on my hair. To be honest, my hair isn't the best test. It's only about an inch long and wouldn't even need a conditioner. Ah well, it worked fine and I really like the fragrance. Just be ready for the appearance.<br /><br />Gary Peterson",Just be ready for the appearance.<br /><br />Gary Peterson,0.125,0.470588235,negative
493947,B001F3HD06,Great Customer Service!!,"When I received this product, there was a small dent in the bottle.  I wouldn't care, but I was giving it as a gift, so I called to see if I could exchange it.  They were VERY helpful, and in fact sent me another bottle very quickly!! :)  Great service!!!","When I received this product, there was a small dent in the bottle.",0,0.8,negative
493947,B001F3HD06,Great Customer Service!!,"When I received this product, there was a small dent in the bottle.  I wouldn't care, but I was giving it as a gift, so I called to see if I could exchange it.  They were VERY helpful, and in fact sent me another bottle very quickly!! :)  Great service!!!","I wouldn't care, but I was giving it as a gift, so I called to see if I could exchange it.",0,0.8,negative
493947,B001F3HD06,Great Customer Service!!,"When I received this product, there was a small dent in the bottle.  I wouldn't care, but I was giving it as a gift, so I called to see if I could exchange it.  They were VERY helpful, and in fact sent me another bottle very quickly!! :)  Great service!!!","They were VERY helpful, and in fact sent me another bottle very quickly!!",0,0.8,negative
493947,B001F3HD06,Great Customer Service!!,"When I received this product, there was a small dent in the bottle.  I wouldn't care, but I was giving it as a gift, so I called to see if I could exchange it.  They were VERY helpful, and in fact sent me another bottle very quickly!! :)  Great service!!!",:)  Great service!!,0.8,0.8,positive
493953,B001F3HD06,Love Teisseire Syrups - All Flavors!,"We all love Teisseire syrups in our family. I grew up in France and my grand-mother used to serve me these drinks during summer. Now, my parents bring these when they come visit from France for my kids. I love that I can find the syrups on Amazon too as they're pretty heavy to carry in a luggage! My favorite flavors are mint, grenadine and anis. These are the classic flavors but the truth is that they are all amazing. All the fruity flavors are great: strawberry, red fruit, orange, lemon, etc...",We all love Teisseire syrups in our family.,0.615384615,0.615384615,positive
493953,B001F3HD06,Love Teisseire Syrups - All Flavors!,"We all love Teisseire syrups in our family. I grew up in France and my grand-mother used to serve me these drinks during summer. Now, my parents bring these when they come visit from France for my kids. I love that I can find the syrups on Amazon too as they're pretty heavy to carry in a luggage! My favorite flavors are mint, grenadine and anis. These are the classic flavors but the truth is that they are all amazing. All the fruity flavors are great: strawberry, red fruit, orange, lemon, etc...",I grew up in France and my grand-mother used to serve me these drinks during summer.,0,0.615384615,negative
493953,B001F3HD06,Love Teisseire Syrups - All Flavors!,"We all love Teisseire syrups in our family. I grew up in France and my grand-mother used to serve me these drinks during summer. Now, my parents bring these when they come visit from France for my kids. I love that I can find the syrups on Amazon too as they're pretty heavy to carry in a luggage! My favorite flavors are mint, grenadine and anis. These are the classic flavors but the truth is that they are all amazing. All the fruity flavors are great: strawberry, red fruit, orange, lemon, etc...","Now, my parents bring these when they come visit from France for my kids.",0,0.615384615,negative
493953,B001F3HD06,Love Teisseire Syrups - All Flavors!,"We all love Teisseire syrups in our family. I grew up in France and my grand-mother used to serve me these drinks during summer. Now, my parents bring these when they come visit from France for my kids. I love that I can find the syrups on Amazon too as they're pretty heavy to carry in a luggage! My favorite flavors are mint, grenadine and anis. These are the classic flavors but the truth is that they are all amazing. All the fruity flavors are great: strawberry, red fruit, orange, lemon, etc...",I love that I can find the syrups on Amazon too as they're pretty heavy to carry in a luggage!,0.153846154,0.615384615,negative
493953,B001F3HD06,Love Teisseire Syrups - All Flavors!,"We all love Teisseire syrups in our family. I grew up in France and my grand-mother used to serve me these drinks during summer. Now, my parents bring these when they come visit from France for my kids. I love that I can find the syrups on Amazon too as they're pretty heavy to carry in a luggage! My favorite flavors are mint, grenadine and anis. These are the classic flavors but the truth is that they are all amazing. All the fruity flavors are great: strawberry, red fruit, orange, lemon, etc...","My favorite flavors are mint, grenadine and anis.",0.153846154,0.615384615,negative
493953,B001F3HD06,Love Teisseire Syrups - All Flavors!,"We all love Teisseire syrups in our family. I grew up in France and my grand-mother used to serve me these drinks during summer. Now, my parents bring these when they come visit from France for my kids. I love that I can find the syrups on Amazon too as they're pretty heavy to carry in a luggage! My favorite flavors are mint, grenadine and anis. These are the classic flavors but the truth is that they are all amazing. All the fruity flavors are great: strawberry, red fruit, orange, lemon, etc...",These are the classic flavors but the truth is that they are all amazing.,0.210526316,0.615384615,negative
493953,B001F3HD06,Love Teisseire Syrups - All Flavors!,"We all love Teisseire syrups in our family. I grew up in France and my grand-mother used to serve me these drinks during summer. Now, my parents bring these when they come visit from France for my kids. I love that I can find the syrups on Amazon too as they're pretty heavy to carry in a luggage! My favorite flavors are mint, grenadine and anis. These are the classic flavors but the truth is that they are all amazing. All the fruity flavors are great: strawberry, red fruit, orange, lemon, etc...","All the fruity flavors are great: strawberry, red fruit, orange, lemon, etc...",0.235294118,0.615384615,negative
493993,B001EQ5A5Y,unusual mix of flavors,"This mix has an unusual mix of flavors.  It is very good.  If you like nuts mixed with soft dried fruits, this will be enjoyable for you.",This mix has an unusual mix of flavors.,0.666666667,0.666666667,positive
493993,B001EQ5A5Y,unusual mix of flavors,"This mix has an unusual mix of flavors.  It is very good.  If you like nuts mixed with soft dried fruits, this will be enjoyable for you.",It is very good.,0,0.666666667,negative
493993,B001EQ5A5Y,unusual mix of flavors,"This mix has an unusual mix of flavors.  It is very good.  If you like nuts mixed with soft dried fruits, this will be enjoyable for you.","If you like nuts mixed with soft dried fruits, this will be enjoyable for you.",0,0.666666667,negative
494017,B003VXFK3U,Don't waste your money.,"My niece told me she would like a cup of ""hot chocolate"" since I was making myself a cup of coffee. I thought, I was about to give her the best hot chocolate had ever tasted. Boy was I wrong. First of all the cup is tiny I thought for sure the barcode reader malfunctioned or that I needed to run a milk disc through along with it. (I wasn't there when the package was opened, I thought it may be a ""two-part"" system.) Nope. That's what you're supposed to get, ""A tiny, funky tasting cocoa."" Save your money!!","My niece told me she would like a cup of ""hot chocolate"" since I was making myself a cup of coffee.",0,0.5,negative
494017,B003VXFK3U,Don't waste your money.,"My niece told me she would like a cup of ""hot chocolate"" since I was making myself a cup of coffee. I thought, I was about to give her the best hot chocolate had ever tasted. Boy was I wrong. First of all the cup is tiny I thought for sure the barcode reader malfunctioned or that I needed to run a milk disc through along with it. (I wasn't there when the package was opened, I thought it may be a ""two-part"" system.) Nope. That's what you're supposed to get, ""A tiny, funky tasting cocoa."" Save your money!!","I thought, I was about to give her the best hot chocolate had ever tasted.",0,0.5,negative
494017,B003VXFK3U,Don't waste your money.,"My niece told me she would like a cup of ""hot chocolate"" since I was making myself a cup of coffee. I thought, I was about to give her the best hot chocolate had ever tasted. Boy was I wrong. First of all the cup is tiny I thought for sure the barcode reader malfunctioned or that I needed to run a milk disc through along with it. (I wasn't there when the package was opened, I thought it may be a ""two-part"" system.) Nope. That's what you're supposed to get, ""A tiny, funky tasting cocoa."" Save your money!!",Boy was I wrong.,0,0.5,negative
494017,B003VXFK3U,Don't waste your money.,"My niece told me she would like a cup of ""hot chocolate"" since I was making myself a cup of coffee. I thought, I was about to give her the best hot chocolate had ever tasted. Boy was I wrong. First of all the cup is tiny I thought for sure the barcode reader malfunctioned or that I needed to run a milk disc through along with it. (I wasn't there when the package was opened, I thought it may be a ""two-part"" system.) Nope. That's what you're supposed to get, ""A tiny, funky tasting cocoa."" Save your money!!",First of all the cup is tiny I thought for sure the barcode reader malfunctioned or that I needed to run a milk disc through along with it.,0,0.5,negative
494017,B003VXFK3U,Don't waste your money.,"My niece told me she would like a cup of ""hot chocolate"" since I was making myself a cup of coffee. I thought, I was about to give her the best hot chocolate had ever tasted. Boy was I wrong. First of all the cup is tiny I thought for sure the barcode reader malfunctioned or that I needed to run a milk disc through along with it. (I wasn't there when the package was opened, I thought it may be a ""two-part"" system.) Nope. That's what you're supposed to get, ""A tiny, funky tasting cocoa."" Save your money!!","(I wasn't there when the package was opened, I thought it may be a ""two-part"" system.)",0.086956522,0.5,negative
494017,B003VXFK3U,Don't waste your money.,"My niece told me she would like a cup of ""hot chocolate"" since I was making myself a cup of coffee. I thought, I was about to give her the best hot chocolate had ever tasted. Boy was I wrong. First of all the cup is tiny I thought for sure the barcode reader malfunctioned or that I needed to run a milk disc through along with it. (I wasn't there when the package was opened, I thought it may be a ""two-part"" system.) Nope. That's what you're supposed to get, ""A tiny, funky tasting cocoa."" Save your money!!","That's what you're supposed to get, ""A tiny, funky tasting cocoa.""",0,0.5,negative
494017,B003VXFK3U,Don't waste your money.,"My niece told me she would like a cup of ""hot chocolate"" since I was making myself a cup of coffee. I thought, I was about to give her the best hot chocolate had ever tasted. Boy was I wrong. First of all the cup is tiny I thought for sure the barcode reader malfunctioned or that I needed to run a milk disc through along with it. (I wasn't there when the package was opened, I thought it may be a ""two-part"" system.) Nope. That's what you're supposed to get, ""A tiny, funky tasting cocoa."" Save your money!!",Save your money!,0.5,0.5,positive
494023,B003VXFK3U,"Expensive, but good","A little pricey, but good quality.  I only wish there was a little more, as it only makes about 3/4 cup.","A little pricey, but good quality.",0.444444444,0.444444444,positive
494023,B003VXFK3U,"Expensive, but good","A little pricey, but good quality.  I only wish there was a little more, as it only makes about 3/4 cup.","I only wish there was a little more, as it only makes about 3/4 cup.",0,0.444444444,negative
494024,B003VXFK3U,Very good hot chocolate!,"I hesitated to try this after reading some of the other reviews. Also, I was not a big fan of the Suchard hot chocolate for the Tassimo, so I wasn't sure if this would be worth the money. But, I decided to give this a try and I was pleasantly surprised. This is a very good, creamy hot chocolate. It's not too sweet and it was just perfect for my taste. It's much better than most of the powder mixes I have tried and the Tassimo gives it a nice foam on top. Definitely worth a try if you are a hot chocolate lover!",I hesitated to try this after reading some of the other reviews.,0,0.666666667,negative
494024,B003VXFK3U,Very good hot chocolate!,"I hesitated to try this after reading some of the other reviews. Also, I was not a big fan of the Suchard hot chocolate for the Tassimo, so I wasn't sure if this would be worth the money. But, I decided to give this a try and I was pleasantly surprised. This is a very good, creamy hot chocolate. It's not too sweet and it was just perfect for my taste. It's much better than most of the powder mixes I have tried and the Tassimo gives it a nice foam on top. Definitely worth a try if you are a hot chocolate lover!","Also, I was not a big fan of the Suchard hot chocolate for the Tassimo, so I wasn't sure if this would be worth the money.",0.129032258,0.666666667,negative
494024,B003VXFK3U,Very good hot chocolate!,"I hesitated to try this after reading some of the other reviews. Also, I was not a big fan of the Suchard hot chocolate for the Tassimo, so I wasn't sure if this would be worth the money. But, I decided to give this a try and I was pleasantly surprised. This is a very good, creamy hot chocolate. It's not too sweet and it was just perfect for my taste. It's much better than most of the powder mixes I have tried and the Tassimo gives it a nice foam on top. Definitely worth a try if you are a hot chocolate lover!","But, I decided to give this a try and I was pleasantly surprised.",0,0.666666667,negative
494024,B003VXFK3U,Very good hot chocolate!,"I hesitated to try this after reading some of the other reviews. Also, I was not a big fan of the Suchard hot chocolate for the Tassimo, so I wasn't sure if this would be worth the money. But, I decided to give this a try and I was pleasantly surprised. This is a very good, creamy hot chocolate. It's not too sweet and it was just perfect for my taste. It's much better than most of the powder mixes I have tried and the Tassimo gives it a nice foam on top. Definitely worth a try if you are a hot chocolate lover!","This is a very good, creamy hot chocolate.",0.666666667,0.666666667,positive
494024,B003VXFK3U,Very good hot chocolate!,"I hesitated to try this after reading some of the other reviews. Also, I was not a big fan of the Suchard hot chocolate for the Tassimo, so I wasn't sure if this would be worth the money. But, I decided to give this a try and I was pleasantly surprised. This is a very good, creamy hot chocolate. It's not too sweet and it was just perfect for my taste. It's much better than most of the powder mixes I have tried and the Tassimo gives it a nice foam on top. Definitely worth a try if you are a hot chocolate lover!",It's not too sweet and it was just perfect for my taste.,0,0.666666667,negative
494024,B003VXFK3U,Very good hot chocolate!,"I hesitated to try this after reading some of the other reviews. Also, I was not a big fan of the Suchard hot chocolate for the Tassimo, so I wasn't sure if this would be worth the money. But, I decided to give this a try and I was pleasantly surprised. This is a very good, creamy hot chocolate. It's not too sweet and it was just perfect for my taste. It's much better than most of the powder mixes I have tried and the Tassimo gives it a nice foam on top. Definitely worth a try if you are a hot chocolate lover!",It's much better than most of the powder mixes I have tried and the Tassimo gives it a nice foam on top.,0,0.666666667,negative
494024,B003VXFK3U,Very good hot chocolate!,"I hesitated to try this after reading some of the other reviews. Also, I was not a big fan of the Suchard hot chocolate for the Tassimo, so I wasn't sure if this would be worth the money. But, I decided to give this a try and I was pleasantly surprised. This is a very good, creamy hot chocolate. It's not too sweet and it was just perfect for my taste. It's much better than most of the powder mixes I have tried and the Tassimo gives it a nice foam on top. Definitely worth a try if you are a hot chocolate lover!",Definitely worth a try if you are a hot chocolate lover!,0.266666667,0.666666667,negative
494030,B003VXFK3U,love this hot chocolate,I love this hot chocolate!  you will like this taste if you don't like super sweet hot chocolate.  this has just the right amount of sugar.,I love this hot chocolate!,0.888888889,0.888888889,positive
494030,B003VXFK3U,love this hot chocolate,I love this hot chocolate!  you will like this taste if you don't like super sweet hot chocolate.  this has just the right amount of sugar.,you will like this taste if you don't like super sweet hot chocolate.,0.333333333,0.888888889,negative
494030,B003VXFK3U,love this hot chocolate,I love this hot chocolate!  you will like this taste if you don't like super sweet hot chocolate.  this has just the right amount of sugar.,this has just the right amount of sugar.,0.166666667,0.888888889,negative
494040,B000FVUM0C,MUCH better than store bought. Healthier - cheaper by the oz. - Great taste... Let's just say I am here for my second purchase.,"These things are a very healthy alternative to nearly any other munchy. If you have a hole in your belly... these thing fill it with nearly no health consequences. Plus, they are cheaper by the oz. and MUCH better tasting than anything found in local stores (sorry Kroger and Food City!). They do crumble from time to time... in a sleeve of 12... perhaps 0.5 to 1.0 will end up as crumbage. But we all eat the crumbs at the bottom of the bag of chips anyway. Besides, that's what teeth are for.<br /><br />Let's just say I am here for my second purchase.",These things are a very healthy alternative to nearly any other munchy.,0,0.511627907,positive
